ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,YEARS_EMPLOYED,ACCOUNT_LENGTH
5026232,1,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,36
5026233,1,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,49
5026234,1,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,19
5026235,1,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,2
5026236,1,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,26
5026237,1,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,20
5026238,0,F,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,Sales staff,2.0,41.0,8.0,0
5026243,0,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,Cleaning staff,4.0,39.0,4.0,47
5026244,0,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,Cleaning staff,4.0,39.0,4.0,47
5026245,0,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,Cleaning staff,4.0,39.0,4.0,30
5026246,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,20
5026247,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,47
5026248,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,57
5026249,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,20
5026251,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,52
5026252,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,33
5026253,1,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,not_specified,1.0,58.0,0.0,9
5026273,0,F,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,Laborers,4.0,38.0,2.0,56
5026274,0,F,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,Laborers,4.0,38.0,2.0,14
5026275,0,F,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,Laborers,4.0,38.0,2.0,6
5026276,0,F,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,Laborers,4.0,38.0,2.0,1
5026297,1,F,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,55.0,11.0,31
5026309,1,M,Y,Y,2,135000.0,Commercial associate,NO GED,Married,House / apartment,Laborers,4.0,37.0,6.0,41
5026314,1,M,Y,N,1,135000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,8.0,15
5026335,1,F,N,Y,0,157500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,60.0,0.0,43
5026364,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,20
5026365,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,30
5026366,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,35
5026367,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,57
5026368,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,40
5026369,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,5
5026370,0,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,3
5026371,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,56
5026373,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,28
5026374,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,35
5026376,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,13
5026377,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,9
5026378,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,37
5026379,1,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,not_specified,3.0,37.0,15.0,5
5026382,1,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,not_specified,2.0,34.0,8.0,50
5026383,1,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,not_specified,2.0,34.0,8.0,48
5026384,1,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,not_specified,2.0,34.0,8.0,10
5026389,1,F,N,Y,0,58500.0,State servant,NO GED,Single / not married,House / apartment,Core staff,1.0,54.0,17.0,50
5026390,1,F,N,Y,0,58500.0,State servant,NO GED,Single / not married,House / apartment,Core staff,1.0,54.0,17.0,50
5026393,1,F,N,Y,0,58500.0,State servant,NO GED,Single / not married,House / apartment,Core staff,1.0,54.0,17.0,38
5026394,0,F,N,Y,0,58500.0,State servant,NO GED,Single / not married,House / apartment,Core staff,1.0,54.0,17.0,14
5026406,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,59.0,0.0,38
5026408,1,F,N,N,0,90000.0,Working,NO GED,Married,House / apartment,Medicine staff,2.0,47.0,2.0,15
5026418,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,17
5026419,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,16
5026420,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,33
5026421,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,49
5026425,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,60
5026426,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,49
5026427,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,41
5026428,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,34
5026429,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,33
5026430,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,23
5026431,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,14
5026432,1,F,Y,Y,0,108000.0,Working,NO GED,Married,Municipal apartment,Core staff,2.0,53.0,17.0,6
5026452,1,M,N,Y,0,90000.0,Commercial associate,NO GED,Single / not married,House / apartment,Core staff,1.0,34.0,9.0,13
5026453,1,M,N,Y,0,90000.0,Commercial associate,NO GED,Single / not married,House / apartment,Core staff,1.0,34.0,9.0,2
5026454,1,M,N,Y,0,90000.0,Commercial associate,NO GED,Single / not married,House / apartment,Core staff,1.0,34.0,9.0,2
5026455,1,F,N,Y,1,112500.0,Working,NO GED,Married,House / apartment,High skill tech staff,3.0,40.0,10.0,19
5026457,1,F,N,Y,1,112500.0,Working,NO GED,Married,House / apartment,High skill tech staff,3.0,40.0,10.0,34
5026463,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,37
5026464,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,42
5026465,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,40
5026466,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,45
5026467,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,25
5026468,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,13
5026469,0,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,1
5026470,1,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,10
5026471,0,F,N,Y,1,270000.0,Working,NO GED,Married,House / apartment,Realty agents,3.0,45.0,7.0,6
5026472,1,F,Y,Y,1,126000.0,Working,NO GED,Married,House / apartment,Waiters/barmen staff,3.0,22.0,1.0,1
5026473,1,F,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,9.0,8
5026474,1,F,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,9.0,30
5026475,1,F,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,9.0,30
5026477,1,F,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,9.0,53
5026478,1,F,Y,Y,0,225000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,9.0,29
5026488,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,11
5026489,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,10
5026490,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,27
5026491,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,46
5026492,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,55
5026493,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,11
5026494,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,11
5026496,1,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,Managers,3.0,43.0,7.0,49
5026497,0,F,N,Y,0,225000.0,Working,NO GED,Separated,House / apartment,Laborers,1.0,47.0,3.0,6
5026498,1,F,N,Y,0,225000.0,Working,NO GED,Separated,House / apartment,Laborers,1.0,47.0,3.0,60
5026500,1,F,N,Y,0,225000.0,Working,NO GED,Separated,House / apartment,Laborers,1.0,47.0,3.0,10
5026501,1,F,N,Y,0,225000.0,Working,NO GED,Separated,House / apartment,Laborers,1.0,47.0,3.0,9
5026502,1,F,N,Y,0,225000.0,Working,NO GED,Separated,House / apartment,Laborers,1.0,47.0,3.0,10
5026507,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,9
5026508,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,35
5026510,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,23
5026511,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,21
5026512,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,20
5026513,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,14
5026514,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,11
5026515,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,4
5026516,1,F,Y,Y,2,112500.0,Working,NO GED,Married,House / apartment,Sales staff,4.0,36.0,0.0,1
5026524,1,F,N,Y,0,126000.0,Commercial associate,NO GED,Married,House / apartment,Cleaning staff,2.0,44.0,1.0,11
5026525,1,F,N,Y,0,126000.0,Commercial associate,NO GED,Married,House / apartment,Cleaning staff,2.0,44.0,1.0,16
5026526,1,F,N,Y,0,126000.0,Commercial associate,NO GED,Married,House / apartment,Cleaning staff,2.0,44.0,1.0,4
5026527,1,F,Y,Y,0,99000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,61.0,0.0,14
5026528,1,F,Y,Y,0,99000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,61.0,0.0,18
5026529,1,F,Y,Y,0,99000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,61.0,0.0,27
5026533,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,35
5026534,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,41
5026535,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,25
5026536,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,41
5026537,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,29
5026538,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,26
5026539,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,14
5026540,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,High skill tech staff,1.0,43.0,4.0,3
5026542,1,M,N,Y,1,202500.0,Working,NO GED,Single / not married,House / apartment,not_specified,2.0,45.0,8.0,54
5026543,1,M,N,Y,1,202500.0,Working,NO GED,Single / not married,House / apartment,not_specified,2.0,45.0,8.0,42
5026544,1,M,N,Y,1,202500.0,Working,NO GED,Single / not married,House / apartment,not_specified,2.0,45.0,8.0,20
5026545,1,F,N,Y,0,135000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,67.0,0.0,38
5026546,1,F,N,Y,0,135000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,67.0,0.0,23
5026547,1,F,N,Y,0,135000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,67.0,0.0,13
5026548,0,F,N,Y,0,135000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,67.0,0.0,5
5026550,0,F,Y,N,0,180000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,28.0,4.0,26
5026551,0,F,Y,N,0,180000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,28.0,4.0,26
5026552,0,F,Y,N,0,180000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,28.0,4.0,16
5026553,0,F,Y,N,0,180000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,28.0,4.0,8
5026555,0,F,Y,N,0,180000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,28.0,4.0,3
5026556,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,59.0,0.0,49
5026557,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,59.0,0.0,26
5026558,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,59.0,0.0,27
5026559,1,M,N,Y,1,99000.0,Commercial associate,NO GED,Single / not married,House / apartment,Laborers,2.0,52.0,13.0,20
5026560,0,M,N,Y,1,99000.0,Commercial associate,NO GED,Single / not married,House / apartment,Laborers,2.0,52.0,13.0,12
5026574,1,F,Y,Y,0,157500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,63.0,0.0,28
5026575,1,F,N,Y,0,81000.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,61.0,0.0,13
5026576,1,F,N,Y,0,81000.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,61.0,0.0,36
5026577,1,F,N,Y,0,81000.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,61.0,0.0,22
5026578,1,F,N,Y,0,81000.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,61.0,0.0,27
5026579,1,F,N,Y,0,81000.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,61.0,0.0,14
5026580,1,F,N,Y,0,81000.0,Pensioner,NO GED,Separated,House / apartment,not_specified,1.0,61.0,0.0,8
5026581,1,M,N,Y,0,67500.0,Working,Higher education,Single / not married,House / apartment,Laborers,1.0,54.0,6.0,10
5026582,1,M,N,Y,0,67500.0,Working,Higher education,Single / not married,House / apartment,Laborers,1.0,54.0,6.0,57
5026583,0,M,N,Y,0,67500.0,Working,Higher education,Single / not married,House / apartment,Laborers,1.0,54.0,6.0,3
5026584,0,F,N,N,0,270000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,56.0,0.0,10
5026586,0,F,N,N,0,270000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,56.0,0.0,12
5026587,0,F,N,N,0,270000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,56.0,0.0,49
5026588,0,F,N,N,0,270000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,56.0,0.0,7
5026609,1,F,Y,Y,0,225000.0,State servant,Higher education,Separated,House / apartment,Managers,1.0,51.0,8.0,40
5026610,1,F,Y,Y,0,225000.0,State servant,Higher education,Separated,House / apartment,Managers,1.0,51.0,8.0,54
5026611,1,M,Y,Y,0,202500.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,63.0,0.0,40
5026612,1,M,Y,Y,0,202500.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,63.0,0.0,38
5026613,1,M,Y,Y,0,202500.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,63.0,0.0,24
5026614,0,M,Y,Y,0,202500.0,Pensioner,NO GED,Single / not married,House / apartment,not_specified,1.0,63.0,0.0,6
5026616,1,F,N,Y,1,202500.0,Working,NO GED,Separated,House / apartment,Laborers,2.0,49.0,12.0,17
5026617,1,F,N,Y,1,202500.0,Working,NO GED,Separated,House / apartment,Laborers,2.0,49.0,12.0,6
5026618,1,F,N,Y,1,202500.0,Working,NO GED,Separated,House / apartment,Laborers,2.0,49.0,12.0,7
5026619,1,F,N,Y,1,202500.0,Working,NO GED,Separated,House / apartment,Laborers,2.0,49.0,12.0,58
5026620,1,F,N,N,1,67500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,38.0,10.0,31
5026621,1,F,N,N,1,67500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,38.0,10.0,31
5026622,1,F,N,N,1,67500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,38.0,10.0,2
5026625,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,30
5026626,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,30
5026628,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,46
5026629,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,30
5026630,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,46
5026631,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,23
5026632,1,F,N,Y,0,99000.0,Working,NO GED,Separated,House / apartment,Medicine staff,1.0,49.0,24.0,22
5026633,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,53
5026634,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,54
5026638,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,40
5026642,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,53
5026643,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,34
5026644,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,31
5026645,1,M,Y,N,0,135000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,49.0,8.0,29
5026647,1,F,N,Y,1,112500.0,Working,NO GED,Married,House / apartment,Sales staff,3.0,37.0,2.0,39
5026653,1,F,Y,Y,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,38.0,3.0,36
5026654,1,F,Y,Y,0,157500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,38.0,3.0,25
5026688,1,F,Y,Y,0,270000.0,Working,NO GED,Separated,House / apartment,Sales staff,1.0,48.0,6.0,25
5026689,1,F,Y,Y,0,270000.0,Working,NO GED,Separated,House / apartment,Sales staff,1.0,48.0,6.0,15
5026690,1,F,Y,Y,0,270000.0,Working,NO GED,Separated,House / apartment,Sales staff,1.0,48.0,6.0,22
5026691,1,F,Y,Y,0,270000.0,Working,NO GED,Separated,House / apartment,Sales staff,1.0,48.0,6.0,15
5026692,1,F,N,Y,0,81000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,26
5026693,1,F,N,Y,0,81000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,26
5026694,1,F,N,Y,0,81000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,25
5026695,1,F,N,Y,0,81000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,16
5026696,1,F,N,Y,0,81000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,8
5026706,0,M,N,Y,0,76500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,54.0,6.0,16
5026707,1,M,N,Y,0,76500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,54.0,6.0,26
5026708,0,M,N,Y,0,76500.0,Working,Higher education,Married,House / apartment,Laborers,2.0,54.0,6.0,19
5026711,1,M,Y,N,2,247500.0,Working,NO GED,Married,With parents,Drivers,4.0,33.0,1.0,46
5026712,1,M,Y,N,2,247500.0,Working,NO GED,Married,With parents,Drivers,4.0,33.0,1.0,46
5026713,1,M,Y,N,2,247500.0,Working,NO GED,Married,With parents,Drivers,4.0,33.0,1.0,45
5026714,1,M,Y,N,2,247500.0,Working,NO GED,Married,With parents,Drivers,4.0,33.0,1.0,23
5026715,1,M,Y,N,2,247500.0,Working,NO GED,Married,With parents,Drivers,4.0,33.0,1.0,9
5026720,1,F,N,Y,0,180000.0,Commercial associate,NO GED,Single / not married,House / apartment,not_specified,1.0,44.0,16.0,18
5026722,1,F,N,Y,0,180000.0,Commercial associate,NO GED,Single / not married,House / apartment,not_specified,1.0,44.0,16.0,20
5026723,1,F,N,Y,0,180000.0,Commercial associate,NO GED,Single / not married,House / apartment,not_specified,1.0,44.0,16.0,18
5026728,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Core staff,1.0,39.0,5.0,20
5026732,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Core staff,1.0,39.0,5.0,5
